Country,Confirmed,Deaths,Recovered,Date,Population,PercPopConfirmed,PercPopDeaths
Argentina,2.0,0.0,0.0,2020-03-06,45195774.0,4.425192496979917e-06,0.0
Argentina,8.0,0.0,0.0,2020-03-07,45195774.0,1.7700769987919667e-05,0.0
Argentina,12.0,1.0,0.0,2020-03-08,45195774.0,2.65511549818795e-05,2.2125962484899583e-06
Argentina,12.0,1.0,0.0,2020-03-09,45195774.0,2.65511549818795e-05,2.2125962484899583e-06
Argentina,17.0,1.0,0.0,2020-03-10,45195774.0,3.761413622432929e-05,2.2125962484899583e-06
Argentina,19.0,1.0,0.0,2020-03-11,45195774.0,4.203932872130921e-05,2.2125962484899583e-06
Argentina,19.0,1.0,0.0,2020-03-12,45195774.0,4.203932872130921e-05,2.2125962484899583e-06
Argentina,31.0,2.0,0.0,2020-03-13,45195774.0,6.859048370318871e-05,4.425192496979917e-06
Argentina,34.0,2.0,1.0,2020-03-14,45195774.0,7.522827244865858e-05,4.425192496979917e-06
Argentina,45.0,2.0,1.0,2020-03-15,45195774.0,9.956683118204813e-05,4.425192496979917e-06
Argentina,56.0,2.0,1.0,2020-03-16,45195774.0,0.00012390538991543767,4.425192496979917e-06
Argentina,68.0,2.0,3.0,2020-03-17,45195774.0,0.00015045654489731717,4.425192496979917e-06
Argentina,79.0,2.0,3.0,2020-03-18,45195774.0,0.00017479510363070671,4.425192496979917e-06
Argentina,97.0,3.0,3.0,2020-03-19,45195774.0,0.00021462183610352595,6.637788745469875e-06
Argentina,128.0,3.0,3.0,2020-03-20,45195774.0,0.00028321231980671466,6.637788745469875e-06
Argentina,158.0,4.0,3.0,2020-03-21,45195774.0,0.00034959020726141343,8.850384993959833e-06
Argentina,266.0,4.0,27.0,2020-03-22,45195774.0,0.000588550602098329,8.850384993959833e-06
Argentina,266.0,4.0,27.0,2020-03-23,45195774.0,0.000588550602098329,8.850384993959833e-06
Argentina,387.0,6.0,52.0,2020-03-24,45195774.0,0.0008562747481656138,1.327557749093975e-05
Argentina,387.0,8.0,52.0,2020-03-25,45195774.0,0.0008562747481656138,1.7700769987919667e-05
Argentina,502.0,9.0,63.0,2020-03-26,45195774.0,0.0011107233167419591,1.9913366236409625e-05
Argentina,589.0,13.0,72.0,2020-03-27,45195774.0,0.0013032191903605856,2.8763751230369458e-05
Argentina,690.0,18.0,72.0,2020-03-28,45195774.0,0.0015266914114580713,3.982673247281925e-05
Argentina,745.0,19.0,72.0,2020-03-29,45195774.0,0.0016483842051250189,4.203932872130921e-05
Argentina,820.0,23.0,228.0,2020-03-30,45195774.0,0.001814328923761766,5.088971371526904e-05
Argentina,1054.0,27.0,240.0,2020-03-31,45195774.0,0.0023320764459084163,5.9740098709228875e-05
Argentina,1054.0,28.0,248.0,2020-04-01,45195774.0,0.0023320764459084163,6.195269495771883e-05
Argentina,1133.0,36.0,256.0,2020-04-02,45195774.0,0.002506871549539123,7.96534649456385e-05
Argentina,1265.0,39.0,266.0,2020-04-03,45195774.0,0.0027989342543397974,8.629125369110838e-05
Argentina,1451.0,43.0,279.0,2020-04-04,45195774.0,0.0032104771565589297,9.514163868506821e-05
Argentina,1451.0,44.0,280.0,2020-04-05,45195774.0,0.0032104771565589297,9.735423493355817e-05
Argentina,1554.0,48.0,325.0,2020-04-06,45195774.0,0.003438374570153395,0.000106204619927518
Argentina,1628.0,56.0,338.0,2020-04-07,45195774.0,0.0036021066925416524,0.00012390538991543767
Argentina,1715.0,63.0,358.0,2020-04-08,45195774.0,0.0037946025661602786,0.00013939356365486738
Argentina,1795.0,72.0,365.0,2020-04-09,45195774.0,0.003971610266039476,0.000159306929891277
Argentina,1975.0,82.0,375.0,2020-04-10,45195774.0,0.004369877590767668,0.0001814328923761766
Argentina,1975.0,83.0,440.0,2020-04-11,45195774.0,0.004369877590767668,0.00018364548862466655
Argentina,2142.0,90.0,468.0,2020-04-12,45195774.0,0.004739381164265491,0.00019913366236409626
Argentina,2208.0,97.0,515.0,2020-04-13,45195774.0,0.004885412516665828,0.00021462183610352595
Argentina,2277.0,102.0,559.0,2020-04-14,45195774.0,0.005038081657811635,0.00022568481734597576
Argentina,2443.0,111.0,596.0,2020-04-15,45195774.0,0.0054053726350609685,0.0002455981835823854
Argentina,2571.0,115.0,631.0,2020-04-16,45195774.0,0.005688584954867683,0.00025444856857634524
Argentina,2669.0,123.0,666.0,2020-04-17,45195774.0,0.005905419387219699,0.0002721493385642649
Argentina,2758.0,129.0,685.0,2020-04-18,45195774.0,0.006102340453335305,0.0002854249160552046
Argentina,2839.0,132.0,709.0,2020-04-19,45195774.0,0.006281560749462992,0.0002920627048006745
Argentina,2941.0,136.0,737.0,2020-04-20,45195774.0,0.006507245566808968,0.00030091308979463433
Argentina,3031.0,147.0,840.0,2020-04-21,45195774.0,0.0067063792291730635,0.0003252516485280239
Armenia,1.0,0.0,0.0,2020-03-01,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-02,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-03,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-04,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-05,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-06,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-07,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-08,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-09,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-10,2963243.0,3.374681050457219e-05,0.0
Armenia,1.0,0.0,0.0,2020-03-11,2963243.0,3.374681050457219e-05,0.0
Armenia,4.0,0.0,0.0,2020-03-12,2963243.0,0.00013498724201828875,0.0
Armenia,8.0,0.0,0.0,2020-03-13,2963243.0,0.0002699744840365775,0.0
Armenia,18.0,0.0,0.0,2020-03-14,2963243.0,0.0006074425890822994,0.0
Armenia,26.0,0.0,0.0,2020-03-15,2963243.0,0.0008774170731188769,0.0
Armenia,52.0,0.0,0.0,2020-03-16,2963243.0,0.0017548341462377537,0.0
Armenia,78.0,0.0,1.0,2020-03-17,2963243.0,0.0026322512193566305,0.0
Armenia,84.0,0.0,1.0,2020-03-18,2963243.0,0.0028347320823840635,0.0
Armenia,115.0,0.0,1.0,2020-03-19,2963243.0,0.0038808832080258013,0.0
Armenia,136.0,0.0,1.0,2020-03-20,2963243.0,0.0045895662286218174,0.0
Armenia,160.0,0.0,1.0,2020-03-21,2963243.0,0.00539948968073155,0.0
Armenia,194.0,0.0,2.0,2020-03-22,2963243.0,0.006546881237887004,0.0
Armenia,235.0,0.0,2.0,2020-03-23,2963243.0,0.007930500468574464,0.0
Armenia,249.0,0.0,14.0,2020-03-24,2963243.0,0.008402955815638475,0.0
Armenia,265.0,0.0,16.0,2020-03-25,2963243.0,0.00894290478371163,0.0
Armenia,290.0,1.0,18.0,2020-03-26,2963243.0,0.009786575046325935,3.374681050457219e-05
Armenia,329.0,1.0,28.0,2020-03-27,2963243.0,0.01110270065600425,3.374681050457219e-05
Armenia,407.0,1.0,30.0,2020-03-28,2963243.0,0.01373495187536088,3.374681050457219e-05
Armenia,424.0,3.0,30.0,2020-03-29,2963243.0,0.014308647653938607,0.00010124043151371656
Armenia,482.0,3.0,30.0,2020-03-30,2963243.0,0.016265962663203792,0.00010124043151371656
Armenia,532.0,3.0,30.0,2020-03-31,2963243.0,0.017953303188432402,0.00010124043151371656
Armenia,571.0,4.0,31.0,2020-04-01,2963243.0,0.019269428798110718,0.00013498724201828875
Armenia,663.0,7.0,33.0,2020-04-02,2963243.0,0.02237413536453136,0.0002362276735320053
Armenia,736.0,7.0,43.0,2020-04-03,2963243.0,0.02483765253136513,0.0002362276735320053
Armenia,770.0,7.0,43.0,2020-04-04,2963243.0,0.025985044088520582,0.0002362276735320053
Armenia,822.0,7.0,57.0,2020-04-05,2963243.0,0.027739878234758337,0.0002362276735320053
Armenia,833.0,8.0,62.0,2020-04-06,2963243.0,0.02811109315030863,0.0002699744840365775
Armenia,853.0,8.0,87.0,2020-04-07,2963243.0,0.028786029360400076,0.0002699744840365775
Armenia,881.0,9.0,114.0,2020-04-08,2963243.0,0.029730940054528095,0.0003037212945411497
Armenia,921.0,10.0,138.0,2020-04-09,2963243.0,0.031080812474710985,0.00033746810504572185
Armenia,937.0,12.0,149.0,2020-04-10,2963243.0,0.03162076144278414,0.00040496172605486625
Armenia,967.0,13.0,173.0,2020-04-11,2963243.0,0.03263316575792131,0.00043870853655943843
Armenia,1013.0,13.0,197.0,2020-04-12,2963243.0,0.03418551904113162,0.00043870853655943843
Armenia,1039.0,14.0,211.0,2020-04-13,2963243.0,0.0350629361142505,0.0004724553470640106
Armenia,1067.0,16.0,265.0,2020-04-14,2963243.0,0.03600784680837852,0.000539948968073155
Armenia,1111.0,17.0,297.0,2020-04-15,2963243.0,0.0374927064705797,0.0005736957785777272
Armenia,1159.0,18.0,358.0,2020-04-16,2963243.0,0.039112553374799165,0.0006074425890822994
Armenia,1201.0,19.0,402.0,2020-04-17,2963243.0,0.0405299194159912,0.0006411893995868715
Armenia,1248.0,20.0,523.0,2020-04-18,2963243.0,0.04211601950970609,0.0006749362100914437
Armenia,1291.0,20.0,545.0,2020-04-19,2963243.0,0.043567132361402694,0.0006749362100914437
Armenia,1339.0,22.0,580.0,2020-04-20,2963243.0,0.04518697926562216,0.000742429831100588
Armenia,1401.0,24.0,609.0,2020-04-21,2963243.0,0.047279281516905636,0.0008099234521097325
Aruba,2.0,0.0,0.0,2020-03-13,106766.0,0.0018732555307869546,0.0
Aruba,2.0,0.0,0.0,2020-03-14,106766.0,0.0018732555307869546,0.0
Aruba,2.0,0.0,0.0,2020-03-15,106766.0,0.0018732555307869546,0.0
Aruba,2.0,0.0,0.0,2020-03-16,106766.0,0.0018732555307869546,0.0
Aruba,3.0,0.0,0.0,2020-03-17,106766.0,0.002809883296180432,0.0
Aruba,4.0,0.0,0.0,2020-03-18,106766.0,0.0037465110615739093,0.0
Aruba,4.0,0.0,0.0,2020-03-19,106766.0,0.0037465110615739093,0.0
Australia,0.0,0.0,0.0,2020-01-23,25499884.0,0.0,0.0
Australia,4.0,0.0,0.0,2020-01-25,25499884.0,1.5686345867298846e-05,0.0
Australia,4.0,0.0,0.0,2020-01-26,25499884.0,1.5686345867298846e-05,0.0
Australia,5.0,0.0,0.0,2020-01-27,25499884.0,1.960793233412356e-05,0.0
Australia,5.0,0.0,0.0,2020-01-28,25499884.0,1.960793233412356e-05,0.0
Australia,5.0,0.0,0.0,2020-01-29,25499884.0,1.960793233412356e-05,0.0
Australia,9.0,0.0,2.0,2020-01-30,25499884.0,3.529427820142241e-05,0.0
Australia,9.0,0.0,2.0,2020-01-31,25499884.0,3.529427820142241e-05,0.0
Australia,12.0,0.0,2.0,2020-02-01,25499884.0,4.705903760189654e-05,0.0
Australia,12.0,0.0,2.0,2020-02-02,25499884.0,4.705903760189654e-05,0.0
Australia,12.0,0.0,2.0,2020-02-03,25499884.0,4.705903760189654e-05,0.0
Australia,13.0,0.0,2.0,2020-02-04,25499884.0,5.098062406872126e-05,0.0
Australia,13.0,0.0,2.0,2020-02-05,25499884.0,5.098062406872126e-05,0.0
Australia,14.0,0.0,2.0,2020-02-06,25499884.0,5.4902210535545964e-05,0.0
Australia,15.0,0.0,2.0,2020-02-07,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,2.0,2020-02-08,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,2.0,2020-02-09,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,2.0,2020-02-10,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,2.0,2020-02-11,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,2.0,2020-02-12,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,8.0,2020-02-13,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,8.0,2020-02-14,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,8.0,2020-02-15,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,8.0,2020-02-16,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,10.0,2020-02-17,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,10.0,2020-02-18,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,10.0,2020-02-19,25499884.0,5.882379700237068e-05,0.0
Australia,15.0,0.0,10.0,2020-02-20,25499884.0,5.882379700237068e-05,0.0
Australia,19.0,0.0,11.0,2020-02-21,25499884.0,7.451014286966952e-05,0.0
Australia,22.0,0.0,11.0,2020-02-22,25499884.0,8.627490227014366e-05,0.0
Australia,22.0,0.0,11.0,2020-02-23,25499884.0,8.627490227014366e-05,0.0
Australia,22.0,0.0,11.0,2020-02-24,25499884.0,8.627490227014366e-05,0.0
Australia,22.0,0.0,11.0,2020-02-25,25499884.0,8.627490227014366e-05,0.0
Australia,22.0,0.0,11.0,2020-02-26,25499884.0,8.627490227014366e-05,0.0
Australia,23.0,0.0,11.0,2020-02-27,25499884.0,9.019648873696838e-05,0.0
Australia,23.0,0.0,11.0,2020-02-28,25499884.0,9.019648873696838e-05,0.0
Australia,25.0,0.0,11.0,2020-02-29,25499884.0,9.803966167061779e-05,0.0
Australia,27.0,1.0,11.0,2020-03-01,25499884.0,0.00010588283460426722,3.921586466824712e-06
Australia,30.0,1.0,11.0,2020-03-02,25499884.0,0.00011764759400474136,3.921586466824712e-06
Australia,39.0,1.0,11.0,2020-03-03,25499884.0,0.00015294187220616376,3.921586466824712e-06
Australia,52.0,2.0,11.0,2020-03-04,25499884.0,0.00020392249627488503,7.843172933649423e-06
Australia,55.0,2.0,21.0,2020-03-05,25499884.0,0.00021568725567535916,7.843172933649423e-06
Australia,60.0,2.0,21.0,2020-03-06,25499884.0,0.00023529518800948271,7.843172933649423e-06
Australia,63.0,2.0,21.0,2020-03-07,25499884.0,0.00024705994740995685,7.843172933649423e-06
Australia,76.0,4.0,21.0,2020-03-08,25499884.0,0.0002980405714786781,1.5686345867298846e-05
Australia,91.0,4.0,21.0,2020-03-09,25499884.0,0.00035686436848104876,1.5686345867298846e-05
Australia,107.0,3.0,21.0,2020-03-10,25499884.0,0.0004196097519502442,1.1764759400474136e-05
Australia,128.0,3.0,21.0,2020-03-11,25499884.0,0.0005019630677535631,1.1764759400474136e-05
Australia,128.0,3.0,21.0,2020-03-12,25499884.0,0.0005019630677535631,1.1764759400474136e-05
Australia,200.0,3.0,23.0,2020-03-13,25499884.0,0.0007843172933649423,1.1764759400474136e-05
Australia,250.0,3.0,23.0,2020-03-14,25499884.0,0.000980396616706178,1.1764759400474136e-05
Australia,297.0,3.0,23.0,2020-03-15,25499884.0,0.0011647111806469394,1.1764759400474136e-05
Australia,377.0,3.0,23.0,2020-03-16,25499884.0,0.0014784380979929164,1.1764759400474136e-05
Australia,452.0,5.0,23.0,2020-03-17,25499884.0,0.0017725570830047698,1.960793233412356e-05
Australia,568.0,6.0,23.0,2020-03-18,25499884.0,0.0022274611131564365,2.352951880094827e-05
Australia,681.0,6.0,26.0,2020-03-19,25499884.0,0.0026706003839076287,2.352951880094827e-05
Australia,791.0,7.0,26.0,2020-03-20,25499884.0,0.003101974895258347,2.7451105267772982e-05
Australia,1071.0,7.0,26.0,2020-03-21,25499884.0,0.0042000191059692665,2.7451105267772982e-05
Australia,1490.0,7.0,92.0,2020-03-22,25499884.0,0.005843163835568821,2.7451105267772982e-05
Australia,1682.0,7.0,119.0,2020-03-23,25499884.0,0.006596108437199166,2.7451105267772982e-05
Australia,2044.0,8.0,119.0,2020-03-24,25499884.0,0.00801572273818971,3.137269173459769e-05
Australia,2364.0,8.0,119.0,2020-03-25,25499884.0,0.00927063040757362,3.137269173459769e-05
Australia,2810.0,13.0,172.0,2020-03-26,25499884.0,0.01101965797177744,5.098062406872126e-05
Australia,3143.0,13.0,194.0,2020-03-27,25499884.0,0.012325546265230069,5.098062406872126e-05
Australia,3640.0,14.0,244.0,2020-03-28,25499884.0,0.01427457473924195,5.4902210535545964e-05
Australia,3984.0,16.0,244.0,2020-03-29,25499884.0,0.015623600483829651,6.274538346919539e-05
Australia,4361.0,17.0,257.0,2020-03-30,25499884.0,0.01710203858182257,6.66669699360201e-05
Australia,4559.0,18.0,358.0,2020-03-31,25499884.0,0.017878512702253862,7.058855640284481e-05
Australia,4862.0,20.0,422.0,2020-04-01,25499884.0,0.01906675340170175,7.843172933649424e-05
Australia,5116.0,24.0,520.0,2020-04-02,25499884.0,0.020062836364275225,9.411807520379309e-05
Australia,5330.0,28.0,649.0,2020-04-03,25499884.0,0.020902055868175715,0.00010980442107109193
Australia,5550.0,30.0,701.0,2020-04-04,25499884.0,0.021764804890877152,0.00011764759400474136
Australia,5687.0,35.0,757.0,2020-04-05,25499884.0,0.022302062236832135,0.0001372555263388649
Australia,5797.0,40.0,1080.0,2020-04-06,25499884.0,0.022733436748182855,0.00015686345867298848
Australia,5895.0,45.0,1080.0,2020-04-07,25499884.0,0.023117752221931676,0.00017647139100711204
Australia,6010.0,50.0,1080.0,2020-04-08,25499884.0,0.023568734665616518,0.00019607932334123559
Australia,6108.0,51.0,1472.0,2020-04-09,25499884.0,0.02395305013936534,0.0002000009098080603
Australia,6215.0,54.0,1793.0,2020-04-10,25499884.0,0.024372659891315585,0.00021176566920853444
Australia,6303.0,57.0,1806.0,2020-04-11,25499884.0,0.024717759500396157,0.00022353042860900858
Australia,6315.0,60.0,1806.0,2020-04-12,25499884.0,0.024764818537998057,0.00023529518800948271
Australia,6351.0,61.0,1806.0,2020-04-13,25499884.0,0.024905995650803744,0.00023921677447630743
Australia,6415.0,62.0,2186.0,2020-04-14,25499884.0,0.025156977184680525,0.00024313836094313213
Australia,6440.0,63.0,2186.0,2020-04-15,25499884.0,0.025255016846351144,0.00024705994740995685
Australia,6462.0,63.0,2355.0,2020-04-16,25499884.0,0.02534129174862129,0.00024705994740995685
Australia,6522.0,66.0,3808.0,2020-04-17,25499884.0,0.02557658693663077,0.000258824706810431
Australia,6547.0,67.0,4124.0,2020-04-18,25499884.0,0.02567462659830139,0.0002627462932772557
Australia,6547.0,67.0,4124.0,2020-04-19,25499884.0,0.02567462659830139,0.0002627462932772557
Australia,6547.0,67.0,4124.0,2020-04-20,25499884.0,0.02567462659830139,0.0002627462932772557
Australia,6547.0,67.0,4124.0,2020-04-21,25499884.0,0.02567462659830139,0.0002627462932772557
Austria,2.0,0.0,0.0,2020-02-25,9006398.0,2.2206435913669372e-05,0.0
Austria,2.0,0.0,0.0,2020-02-26,9006398.0,2.2206435913669372e-05,0.0
Austria,3.0,0.0,0.0,2020-02-27,9006398.0,3.3309653870504056e-05,0.0
Austria,3.0,0.0,0.0,2020-02-28,9006398.0,3.3309653870504056e-05,0.0
Austria,9.0,0.0,0.0,2020-02-29,9006398.0,9.992896161151218e-05,0.0
Austria,14.0,0.0,0.0,2020-03-01,9006398.0,0.0001554450513956856,0.0
Austria,18.0,0.0,0.0,2020-03-02,9006398.0,0.00019985792322302435,0.0
Austria,21.0,0.0,0.0,2020-03-03,9006398.0,0.0002331675770935284,0.0
Austria,29.0,0.0,0.0,2020-03-04,9006398.0,0.0003219933207482059,0.0
Austria,41.0,0.0,0.0,2020-03-05,9006398.0,0.0004552319362302221,0.0
Austria,55.0,0.0,0.0,2020-03-06,9006398.0,0.0006106769876259077,0.0
Austria,79.0,0.0,0.0,2020-03-07,9006398.0,0.0008771542185899402,0.0
Austria,104.0,0.0,0.0,2020-03-08,9006398.0,0.0011547346675108074,0.0
Austria,131.0,0.0,2.0,2020-03-09,9006398.0,0.0014545215523453438,0.0
Austria,182.0,0.0,4.0,2020-03-10,9006398.0,0.002020785668143913,0.0
Austria,246.0,0.0,4.0,2020-03-11,9006398.0,0.002731391617381333,0.0
Austria,302.0,1.0,4.0,2020-03-12,9006398.0,0.003353171822964075,1.1103217956834686e-05
Austria,504.0,1.0,6.0,2020-03-13,9006398.0,0.005596021850244682,1.1103217956834686e-05
Austria,655.0,1.0,6.0,2020-03-14,9006398.0,0.007272607761726719,1.1103217956834686e-05
Austria,860.0,1.0,6.0,2020-03-15,9006398.0,0.00954876744287783,1.1103217956834686e-05
Austria,1018.0,3.0,6.0,2020-03-16,9006398.0,0.01130307588005771,3.3309653870504056e-05
Austria,1332.0,3.0,1.0,2020-03-17,9006398.0,0.0147894863185038,3.3309653870504056e-05
Austria,1646.0,4.0,9.0,2020-03-18,9006398.0,0.01827589675694989,4.4412871827338744e-05
Austria,2013.0,6.0,9.0,2020-03-19,9006398.0,0.02235077774710822,6.661930774100811e-05
Austria,2388.0,6.0,9.0,2020-03-20,9006398.0,0.02651448448092123,6.661930774100811e-05
Austria,2814.0,8.0,9.0,2020-03-21,9006398.0,0.031244455330532807,8.882574365467749e-05
Austria,3580.0,16.0,9.0,2020-03-22,9006398.0,0.03974952028546817,0.00017765148730935497
Austria,4474.0,21.0,9.0,2020-03-23,9006398.0,0.04967579713887838,0.0002331675770935284
Austria,5283.0,28.0,9.0,2020-03-24,9006398.0,0.058658300465957644,0.0003108901027913712
Austria,5588.0,30.0,9.0,2020-03-25,9006398.0,0.062044781942792226,0.00033309653870504055
Austria,6909.0,49.0,112.0,2020-03-26,9006398.0,0.07671213286377085,0.0005440576798848996
Austria,7657.0,58.0,225.0,2020-03-27,9006398.0,0.08501733989548318,0.0006439866414964118
Austria,8271.0,68.0,225.0,2020-03-28,9006398.0,0.09183471572097969,0.0007550188210647586
Austria,8788.0,86.0,479.0,2020-03-29,9006398.0,0.09757507940466321,0.000954876744287783
Austria,9618.0,108.0,636.0,2020-03-30,9006398.0,0.106790750308836,0.001199147539338146
Austria,10180.0,128.0,1095.0,2020-03-31,9006398.0,0.1130307588005771,0.0014212118984748398
Austria,10711.0,146.0,1436.0,2020-04-01,9006398.0,0.11892656753565632,0.0016210698216978642
Austria,11129.0,158.0,1749.0,2020-04-02,9006398.0,0.12356771264161322,0.0017543084371798804
Austria,11524.0,168.0,2022.0,2020-04-03,9006398.0,0.12795348373456292,0.0018653406167482272
Austria,11781.0,186.0,2507.0,2020-04-04,9006398.0,0.13080701074946943,0.0020651985399712516
Austria,12051.0,204.0,2998.0,2020-04-05,9006398.0,0.13380487959781479,0.002265056463194276
Austria,12297.0,220.0,3463.0,2020-04-06,9006398.0,0.13653627121519613,0.002442707950503631
Austria,12639.0,243.0,4046.0,2020-04-07,9006398.0,0.1403335717564336,0.0026980819635108286
Austria,12942.0,273.0,4512.0,2020-04-08,9006398.0,0.1436978467973545,0.0030311785022158694
Austria,13244.0,295.0,5240.0,2020-04-09,9006398.0,0.14705101862031858,0.003275449297266232
Austria,13555.0,319.0,6064.0,2020-04-10,9006398.0,0.15050411940489417,0.0035419265282302646
Austria,13806.0,337.0,6604.0,2020-04-11,9006398.0,0.15329102711205966,0.003741784451453289
Austria,13945.0,350.0,6987.0,2020-04-12,9006398.0,0.1548343744080597,0.00388612628489214
Austria,14041.0,368.0,7343.0,2020-04-13,9006398.0,0.15590028333191583,0.004085984208115164
Austria,14226.0,384.0,7633.0,2020-04-14,9006398.0,0.15795437865393025,0.004263635695424519
Austria,14336.0,393.0,8098.0,2020-04-15,9006398.0,0.15917573262918205,0.004363564657036032
Austria,14476.0,410.0,8986.0,2020-04-16,9006398.0,0.16073018314313892,0.004552319362302221
Austria,14595.0,431.0,9704.0,2020-04-17,9006398.0,0.16205146608000223,0.00478548693939575
Austria,14671.0,443.0,10214.0,2020-04-18,9006398.0,0.16289531064472168,0.004918725554877766
Austria,14749.0,452.0,10501.0,2020-04-19,9006398.0,0.1637613616453548,0.0050186545164892776
Austria,14795.0,470.0,10631.0,2020-04-20,9006398.0,0.16427210967136918,0.005218512439712302
Austria,14873.0,491.0,10971.0,2020-04-21,9006398.0,0.1651381606720023,0.005451680016805831
Azerbaijan,1.0,0.0,0.0,2020-02-28,10139177.0,9.862733434873462e-06,0.0
Azerbaijan,3.0,0.0,0.0,2020-03-01,10139177.0,2.9588200304620386e-05,0.0
Azerbaijan,3.0,0.0,0.0,2020-03-02,10139177.0,2.9588200304620386e-05,0.0
Azerbaijan,3.0,0.0,0.0,2020-03-03,10139177.0,2.9588200304620386e-05,0.0
Azerbaijan,3.0,0.0,0.0,2020-03-04,10139177.0,2.9588200304620386e-05,0.0
Azerbaijan,6.0,0.0,0.0,2020-03-05,10139177.0,5.917640060924077e-05,0.0
